Sample 1,Sample 2,Passed?,Should?,Hamming
`135/1,'41/5,1,0,0.645228685431584
`135/1,'42/1,1,0,0.6366695741188496
`135/1,'42/3,1,0,0.5867757685431219
`135/1,'42/4,1,0,0.6289197903545729
`135/1,'42/5,1,0,0.6636935034906049
`135/1,'44/1,1,0,0.6105285128183678
`135/1,'44/2,1,0,0.6307905170513869
`135/1,'44/3,1,0,0.6386385632617517
`135/1,'44/4,1,0,0.6053775285369488
`135/1,'44/5,1,0,0.6228986059565771
`135/1,'45/3,1,0,0.6034524209016964
`135/1,'45/4,1,0,0.6255302564982724
`135/1,'45/5,1,0,0.6367708246368916
`135/1,'46/2,1,0,0.6044794126783132
`135/1,'46/3,1,0,0.5811321598423047
`135/1,'46/4,1,0,0.6001676010516591
`135/1,'46/5,1,0,0.6074004449656625
`135/1,'47/2,1,0,0.6215077565002602
`135/1,'47/3,1,0,0.6127747625428785
`135/1,'47/4,1,0,0.6209861088991525
`135/1,'47/5,1,0,0.6060430300552345
`135/1,'49/3,1,0,0.601103631741313
`135/1,'49/4,1,0,0.6663976302816883
`135/1,'49/5,1,0,0.613516375733767
`135/1,'51/1,1,0,0.6136435941943188
`135/1,'51/2,1,0,0.592333690981867
`135/1,'51/3,1,0,0.6325438753409769
`135/1,'51/4,1,0,0.620605411764832
`135/1,'51/5,1,0,0.647209392861567
`135/1,'54/1,1,0,0.6245901377205725
`135/1,'54/5,1,0,0.6464624559552095
`135/1,'55/1,1,0,0.6438875424092816
`135/1,'55/2,1,0,0.620414261252842
`135/1,'55/3,1,0,0.6170126245198708
`135/1,'55/4,1,0,0.622262068129345
`135/1,'55/5,1,0,0.5920371791756099
`135/1,'56/1,1,0,0.5958500618895421
`135/1,'56/2,1,0,0.6301673901643916
`135/1,'56/4,1,0,0.6035730022656558
`135/1,'58/1,1,0,0.6132685033699526
`135/1,'58/2,1,0,0.6283202787550616
`135/1,'58/3,1,0,0.6244594530536561
`135/1,'58/5,1,0,0.6194926711776971
`135/1,'59/1,1,0,0.6183263725002855
`135/1,'59/2,1,0,0.6045589365856338
`135/1,'59/3,1,0,0.6337484500063211
`135/1,'59/4,1,0,0.5928780586581684
`135/1,'59/5,1,0,0.5973488133463146
`135/1,'6/1,1,0,0.657022145354716
`135/1,'6/3,1,0,0.6376308202621889
`135/1,'6/4,1,0,0.6577382558397052
`135/1,'61/1,1,0,0.6052759001599581
`135/1,'61/2,1,0,0.6223030860712019
`135/1,'61/3,1,0,0.6002992811508553
`135/1,'69/1,1,0,0.6288729214961101
`135/1,'69/2,1,0,0.5930305781175347
`135/1,'7/2,1,0,0.6148375448195539
`135/1,'7/3,1,0,0.6231820251675325
`135/1,'70/1,1,0,0.6238874871773423
`135/1,'70/2,1,0,0.6363209474368895
`135/1,'72/1,1,0,0.6206189409087961
`135/1,'72/2,1,0,0.6039488042821376
`135/1,'72/3,1,0,0.6048698857919246
`135/1,'72/4,1,0,0.6079471382080078
`135/1,'72/5,1,0,0.6349171735403619
`135/1,'74/1,1,0,0.6250249777061371
`135/1,'74/2,1,0,0.61172229595418
`135/1,'74/3,1,0,0.6104263407017031
`135/1,'74/4,1,0,0.6236986223652891
`135/1,'74/5,1,0,0.6288634258924115
`135/1,'76/1,1,0,0.5798662459387097
`135/1,'76/2,1,0,0.6324029443449732
`135/1,'76/3,1,0,0.6200903685686294
`135/1,'76/5,1,0,0.6291749769850455
`135/1,'78/4,1,0,0.57926000151782
`135/1,'78/5,1,0,0.5849904250339033
`135/1,'8/1,1,0,0.6143878268805805
`135/1,'8/2,1,0,0.6197772436902873
`135/1,'8/3,1,0,0.631087115782768
`135/1,'8/4,1,0,0.6462749397676935
`135/1,'8/5,1,0,0.613490835068257
`135/1,'81/1,1,0,0.5995135642671876
`135/1,'81/2,1,0,0.6181536112840461
`135/1,'81/4,1,0,0.6445862130354885
`135/1,'81/5,1,0,0.5897772676728199
`135/1,'83/1,1,0,0.6343035981731634
`135/1,'83/2,1,0,0.6074033315047808
`135/1,'83/3,1,0,0.5939929968045911
`135/1,'83/4,1,0,0.6149516940386506
`135/1,'83/5,1,0,0.6274600600687558
`135/1,'84/1,1,0,0.5959802977484137
`135/1,'84/2,1,0,0.6240923666552957
`135/1,'84/3,1,0,0.5830627810193026
`135/1,'84/5,1,0,0.6290323773622124
`135/1,'85/1,1,0,0.620183901444771
`135/1,'85/2,1,0,0.6159160608950712
`135/1,'85/3,1,0,0.6012823306591424
`135/1,'85/4,1,0,0.6137693856868743
`135/1,'85/5,1,0,0.5924495034664423
`135/1,'88/1,1,0,0.6366988733220619
`135/1,'88/2,1,0,0.5998678862736834
`135/1,'88/3,1,0,0.6080326125191061
`135/1,'88/4,1,0,0.6292823065286833
`135/1,'88/5,1,0,0.6311360014113636
`135/1,'89/1,1,0,0.6422190176972786
`135/1,'89/2,1,0,0.639589042197738
`135/1,'89/3,1,0,0.6342275819499315
`135/1,'89/4,1,0,0.572821361676434
`135/1,'89/5,1,0,0.6000901503220344
`135/1,'91/2,1,0,0.6314167807501142
`135/1,'91/3,1,0,0.5955720463111767
`135/1,'91/4,1,0,0.620512067698948
`135/1,'94/1,1,0,0.6069639036275192
`135/1,'94/2,1,0,0.655762525367723
`135/1,'94/3,1,0,0.5972698090958961
`135/1,'94/4,1,0,0.6087657858642366
`135/1,'94/5,1,0,0.6054625615929964
`135/1,'96/1,1,0,0.5713896023461241
`135/1,'96/2,1,0,0.6237076562728738
`135/1,'96/3,1,0,0.6313855106718411
`135/1,'99/1,1,0,0.6223056771462567
`135/1,'99/2,1,0,0.6441834354587977
`135/1,'99/3,1,0,0.6361043642347991
`135/1,'99/4,1,0,0.611349746871486
`135/1,'99/5,1,0,0.6079875529730603
`136/1,'1/1,1,0,0.6024282963413398
`136/1,'1/2,1,0,0.6490695246782203
`136/1,'1/3,1,0,0.6101638425986253
`136/1,'1/4,1,0,0.5994377931021716
`136/1,'1/5,1,0,0.6319559313472358
`136/1,'10/1,1,0,0.6493995522233508
`136/1,'10/2,1,0,0.6176309814715611
`136/1,'10/3,1,0,0.6307848641738801
`136/1,'10/4,1,0,0.6370644187675146
`136/1,'10/5,1,0,0.6212382292962003
`136/1,'100/1,1,0,0.6143134294583569
`136/1,'100/2,1,0,0.6051687716470326
`136/1,'100/3,1,0,0.6360686372982329
`136/1,'100/4,1,0,0.6263113954026144
`136/1,'100/5,1,0,0.6787037498196918
`136/1,'101/1,1,0,0.593145246594522
`136/1,'101/2,1,0,0.6746873357453068
`136/1,'101/3,1,0,0.6202220204509061
`136/1,'101/5,1,0,0.6156578655686208
`136/1,'102/1,1,0,0.6555829666844158
`136/1,'102/3,1,0,0.6237419720432688
`136/1,'102/4,1,0,0.6333684495858409
`136/1,'104/1,1,0,0.6360566685059439
`136/1,'104/2,1,0,0.6353128535447377
`136/1,'104/5,1,0,0.6677951956792537
`136/1,'105/1,1,0,0.6595137063687789
`136/1,'105/2,1,0,0.6253155348917467
`136/1,'105/3,1,0,0.5919244198466166
`136/1,'105/4,1,0,0.6218344147306772
`136/1,'105/5,1,0,0.6099296296832527
`136/1,'106/1,1,0,0.6195055803026818
`136/1,'106/2,1,0,0.6408473802096991
`136/1,'106/3,1,0,0.6542613373574472
`136/1,'106/4,1,0,0.6240857473176313
`136/1,'106/5,1,0,0.6288508186166464
`136/1,'11/1,1,0,0.649183063313498
`136/1,'11/2,1,0,0.6369758754396437
`136/1,'11/3,1,0,0.6051571311136528
`136/1,'11/5,1,0,0.619292872988525
`136/1,'113/1,1,0,0.6152384394993092
`136/1,'113/2,1,0,0.6403848096700883
`136/1,'113/3,1,0,0.6433758603178894
`136/1,'113/4,1,0,0.5921356920052573
`136/1,'113/5,1,0,0.6151506003390063
`136/1,'12/1,1,0,0.6175334724320231
`136/1,'12/2,1,0,0.6111545466582946
`136/1,'12/3,1,0,0.6184264522380464
`136/1,'12/4,1,0,0.6253681460782909
`136/1,'12/5,1,0,0.6534406607884868
`136/1,'124/1,1,0,0.6304786946815935
`136/1,'124/2,1,0,0.6323529905413966
`136/1,'124/3,1,0,0.6151791134254901
`136/1,'124/4,1,0,0.6451555256337864
`136/1,'124/5,1,0,0.6323950944385728
`136/1,'125/1,1,0,0.6323498648426185
`136/1,'125/2,1,0,0.6451804019919962
`136/1,'125/4,1,0,0.6031566538667987
`136/1,'125/5,1,0,0.6178631911355023
`136/1,'126/2,1,0,0.6289693693316881
`136/1,'126/3,1,0,0.6517919981253315
`136/1,'126/4,1,0,0.6350443308704179
`136/1,'13/1,1,0,0.653267411120958
`136/1,'13/2,1,0,0.607894756880264
`136/1,'13/4,1,0,0.6101280844759105
`136/1,'130/1,1,0,0.6174010675315021
`136/1,'130/2,1,0,0.6488895926846951
`136/1,'130/3,1,0,0.6308196071521778
`136/1,'130/4,1,0,0.616626185408794
`136/1,'130/5,1,0,0.6459694154476765
`136/1,'131/1,1,0,0.6392614873049656
`136/1,'131/2,1,0,0.6406330733142327
`136/1,'131/3,1,0,0.6181763754227523
`136/1,'131/4,1,0,0.644302551447479
`136/1,'131/5,1,0,0.6096631891994212
`136/1,'135/1,1,0,0.6060384500094645
`136/1,'135/2,1,0,0.6163670918453527
`136/1,'135/3,1,0,0.6182168958255915
`136/1,'135/4,1,0,0.633700089017404
`136/1,'135/5,1,0,0.6318663232690692
`136/1,'136/2,1,1,0.6470416797373321
`136/1,'136/3,1,1,0.6096589079197775
`136/1,'136/4,1,1,0.6044001328783939
`136/1,'136/5,1,1,0.6156513288107492
`136/1,'14/1,1,0,0.6563517845546831
`136/1,'14/2,1,0,0.6571904118425856
`136/1,'14/3,1,0,0.6388216885563212
`136/1,'14/4,1,0,0.6181307522322014
`136/1,'14/5,1,0,0.5951632564965897
`136/1,'140/1,1,0,0.6162379697597089
`136/1,'140/3,1,0,0.6327176318045884
`136/1,'140/4,1,0,0.6082762288704316
`136/1,'141/1,1,0,0.6333446971707841
`136/1,'141/2,1,0,0.6449712187973057
`136/1,'141/3,1,0,0.6281122790253225
`136/1,'141/4,1,0,0.630466393001862
`136/1,'141/5,1,0,0.6150182388733112
`136/1,'142/1,1,0,0.6487048947888001
`136/1,'142/2,1,0,0.6298745328745328
`136/1,'142/3,1,0,0.6408988542321875
`136/1,'142/4,1,0,0.6165533430605893
`136/1,'142/5,1,0,0.6336280347482394
`136/1,'143/1,1,0,0.6356915124596283
`136/1,'143/2,1,0,0.6118466943684334
`136/1,'143/3,1,0,0.6331724618506228
`136/1,'143/4,1,0,0.586372152270703
`136/1,'143/5,1,0,0.6147838650882129
`136/1,'147/1,1,0,0.6495324177475207
`136/1,'147/2,1,0,0.6260158242187227
`136/1,'147/3,1,0,0.6161860158092043
`136/1,'147/4,1,0,0.650099143475955
`136/1,'147/5,1,0,0.6535941648260489
`136/1,'148/2,1,0,0.6109022692191106
`136/1,'148/3,1,0,0.6079813739668811
`136/1,'148/4,1,0,0.6306036217577551
`136/1,'148/5,1,0,0.6291831834295603
`136/1,'15/1,1,0,0.6280515394428438
`136/1,'15/2,1,0,0.6493713795880081
`136/1,'15/3,1,0,0.6142361551491986
`136/1,'15/4,1,0,0.6428478762246876
`136/1,'15/5,1,0,0.6371749608416276
`136/1,'151/1,1,0,0.6227835787216097
`136/1,'151/2,1,0,0.6396398738137868
`136/1,'151/3,1,0,0.6221838606911071
`136/1,'151/4,1,0,0.6219977891983994
`136/1,'151/5,1,0,0.6009873857249907
`136/1,'152/1,1,0,0.6172075975554236
`136/1,'152/2,1,0,0.6545789256368967
`136/1,'152/3,1,0,0.6218290818145891
`136/1,'152/4,1,0,0.6065641828510393
`136/1,'152/5,1,0,0.652175693871346
`136/1,'153/2,1,0,0.6602618953778374
`136/1,'153/3,1,0,0.621105366509638
`136/1,'155/1,1,0,0.6280170714953324
`136/1,'155/2,1,0,0.6422652623812045
`136/1,'155/3,1,0,0.5800667797044609
`136/1,'155/4,1,0,0.6442519799041536
`136/1,'158/1,1,0,0.6258372405908638
`136/1,'158/2,1,0,0.598633798300465
`136/1,'158/3,1,0,0.6141967641365047
`136/1,'158/4,1,0,0.6249274053911734
`136/1,'158/5,1,0,0.6136277764103852
`136/1,'16/1,1,0,0.629665613054629
`136/1,'16/2,1,0,0.6597148600192079
`136/1,'16/3,1,0,0.6402831677179502
`136/1,'16/4,1,0,0.6427866942504622
`136/1,'16/5,1,0,0.6280284552298282
`136/1,'161/1,1,0,0.629859991859992
`136/1,'161/2,1,0,0.6560807250212284
`136/1,'161/3,1,0,0.627759598019468
`136/1,'161/4,1,0,0.636099534925622
`136/1,'161/5,1,0,0.6757419885535828
`136/1,'162/1,1,0,0.649460638127305
`136/1,'162/3,1,0,0.6464331685491105
`136/1,'162/5,1,0,0.634458406864204
`136/1,'165/1,1,0,0.6434762966502097
`136/1,'165/2,1,0,0.644272987458342
`136/1,'165/3,1,0,0.6398919504246839
`136/1,'165/4,1,0,0.6400150868991451
`136/1,'165/5,1,0,0.6347576631634603
`136/1,'166/2,1,0,0.604008703052181
`136/1,'166/4,1,0,0.6758338184120033
`136/1,'166/5,1,0,0.6224358200247624
`136/1,'167/1,1,0,0.6367372353894093
`136/1,'167/2,1,0,0.61158990231454
`136/1,'167/3,1,0,0.6608547115793493
`136/1,'167/4,1,0,0.6203211297559122
`136/1,'167/5,1,0,0.6337292331930012
`136/1,'168/1,1,0,0.6586417372214474
`136/1,'168/3,1,0,0.6350926995709604
`136/1,'168/5,1,0,0.6498106708671164
`136/1,'169/1,1,0,0.6125271979764734
`136/1,'169/2,1,0,0.6070131993610254
`136/1,'169/3,1,0,0.6398357252827124
`136/1,'169/4,1,0,0.5894123847167325
`136/1,'169/5,1,0,0.6358081885907972
`136/1,'170/1,1,0,0.6121744880257467
`136/1,'170/2,1,0,0.6209714273917172
`136/1,'170/3,1,0,0.6343372231633103
`136/1,'171/1,1,0,0.6315694815115106
`136/1,'171/5,1,0,0.6101121969817622
`136/1,'175/1,1,0,0.6512243157582593
`136/1,'175/2,1,0,0.6252411094005297
`136/1,'175/3,1,0,0.6504161538944149
`136/1,'175/4,1,0,0.6360848056935012
`136/1,'175/5,1,0,0.6377341249890269
`136/1,'177/1,1,0,0.5989833392587015
`136/1,'177/2,1,0,0.6193267317760073
`136/1,'177/3,1,0,0.6122889247656599
`136/1,'177/4,1,0,0.6772142264606033
`136/1,'177/5,1,0,0.6244938625518336
`136/1,'178/1,1,0,0.638888409497105
`136/1,'178/3,1,0,0.6410382703716039
`136/1,'180/2,1,0,0.6189539440698861
`136/1,'180/3,1,0,0.6403928835523038
`136/1,'180/4,1,0,0.6640862143760694
`136/1,'180/5,1,0,0.6453133431249374
`136/1,'181/1,1,0,0.6153314715908156
`136/1,'181/2,1,0,0.6292773790889733
`136/1,'181/3,1,0,0.6605456583137743
`136/1,'181/4,1,0,0.6069000103492858
`136/1,'181/5,1,0,0.6004245582651379
`136/1,'182/1,1,0,0.6131027238998253
`136/1,'182/2,1,0,0.6318746160460303
`136/1,'182/3,1,0,0.6295012593418392
`136/1,'182/4,1,0,0.6128159543641801
`136/1,'182/5,1,0,0.6275900143871158
`136/1,'183/1,1,0,0.6337725275825963
`136/1,'183/2,1,0,0.565280710164768
`136/1,'183/3,1,0,0.6318103715929801
`136/1,'183/4,1,0,0.6050043579608796
`136/1,'183/5,1,0,0.6236380543771847
`136/1,'186/1,1,0,0.6189456212064907
`136/1,'186/2,1,0,0.5880315438721234
`136/1,'186/4,1,0,0.6201550226477763
`136/1,'186/5,1,0,0.6019266192744455
`136/1,'19/1,1,0,0.6274428282399297
`136/1,'19/2,1,0,0.6202797395840874
`136/1,'19/3,1,0,0.616415790413502
`136/1,'19/4,1,0,0.6119816560251343
`136/1,'19/5,1,0,0.6028747098312316
`136/1,'190/1,1,0,0.6145014706174126
`136/1,'190/2,1,0,0.6131093431528214
`136/1,'190/3,1,0,0.649253041644346
`136/1,'192/1,1,0,0.597206491364386
`136/1,'192/2,1,0,0.6025281771368728
`136/1,'192/3,1,0,0.6167333769752561
`136/1,'192/4,1,0,0.6004625428248616
`136/1,'192/5,1,0,0.6008770672938589
`136/1,'194/2,1,0,0.6237230874332323
`136/1,'194/3,1,0,0.6489002468277831
`136/1,'194/4,1,0,0.631651218883103
`136/1,'194/5,1,0,0.6073448982579418
`136/1,'195/1,1,0,0.5814380139452602
`136/1,'195/3,1,0,0.6199745080469717
`136/1,'195/4,1,0,0.590400327671876
`136/1,'195/5,1,0,0.6237153184979274
`136/1,'196/1,1,0,0.6316868317432773
`136/1,'196/2,1,0,0.6176357099690433
`136/1,'196/3,1,0,0.6654614907368529
`136/1,'196/4,1,0,0.6797172199780895
`136/1,'199/1,1,0,0.649263645104225
`136/1,'199/2,1,0,0.603608520840405
`136/1,'199/3,1,0,0.6415646516661009
`136/1,'199/4,1,0,0.6053199700700951
`136/1,'199/5,1,0,0.6239814619751758
`136/1,'2/1,1,0,0.6555794325614415
`136/1,'2/2,1,0,0.6710357683111305
`136/1,'2/3,1,0,0.63416791367516
`136/1,'2/5,1,0,0.6010096334154306
`136/1,'214/1,1,0,0.6237320028334519
`136/1,'214/2,1,0,0.607522114493129
`136/1,'214/4,1,0,0.5935775614616194
`136/1,'214/5,1,0,0.6361947001496964
`136/1,'220/1,1,0,0.6026097354068368
`136/1,'220/2,1,0,0.6151878567797714
`136/1,'220/3,1,0,0.6251615219258237
`136/1,'220/4,1,0,0.6410594612043887
`136/1,'220/5,1,0,0.6366527610875435
`136/1,'221/1,1,0,0.6172813826002231
`136/1,'221/2,1,0,0.6482218449403805
`136/1,'221/3,1,0,0.6321598347975159
`136/1,'221/4,1,0,0.6563471933327006
`136/1,'221/5,1,0,0.5889274107534976
`136/1,'222/1,1,0,0.617735131213392
`136/1,'222/2,1,0,0.6244264683250192
`136/1,'222/3,1,0,0.631937278502496
`136/1,'224/2,1,0,0.6735828272639868
`136/1,'224/4,1,0,0.6287438701931456
`136/1,'225/1,1,0,0.6133835970792492
`136/1,'225/2,1,0,0.6416744087903508
`136/1,'225/4,1,0,0.6263898887789049
`136/1,'225/5,1,0,0.6493348519435475
`136/1,'227/1,1,0,0.6631365955568854
`136/1,'227/2,1,0,0.6213463348245956
`136/1,'227/3,1,0,0.6180780325418007
`136/1,'227/4,1,0,0.6438510379357062
`136/1,'237/1,1,0,0.637621851718514
`136/1,'237/2,1,0,0.6416913939522636
`136/1,'237/3,1,0,0.6507527089121293
`136/1,'237/4,1,0,0.6174617266606273
`136/1,'237/5,1,0,0.6258400772603671
`136/1,'25/1,1,0,0.5871484092933368
`136/1,'25/2,1,0,0.6365119261326158
`136/1,'25/3,1,0,0.6400671154424014
`136/1,'27/1,1,0,0.60306377519421
`136/1,'27/2,1,0,0.6436589754850626
`136/1,'27/3,1,0,0.6226798751436433
`136/1,'27/4,1,0,0.6137863408732972
`136/1,'27/5,1,0,0.5986399644370658
`136/1,'29/1,1,0,0.6141774474068328
`136/1,'29/2,1,0,0.6261791804545428
`136/1,'29/3,1,0,0.6147854366375107
`136/1,'29/4,1,0,0.6256259247998379
`136/1,'35/1,1,0,0.61452871712292
`136/1,'35/2,1,0,0.6045287669925351
`136/1,'35/3,1,0,0.6250315926692739
`136/1,'37/3,1,0,0.6180872219567871
`136/1,'37/4,1,0,0.6215877262833783
`136/1,'38/1,1,0,0.6441410108946342
`136/1,'38/2,1,0,0.6040860438541598
`136/1,'38/3,1,0,0.634445998733092
`136/1,'38/4,1,0,0.6430534779230431
`136/1,'38/5,1,0,0.6060362879203456
`136/1,'40/1,1,0,0.6573528033962817
`136/1,'40/2,1,0,0.6158011703808806
`136/1,'41/1,1,0,0.6477384939833454
`136/1,'41/3,1,0,0.6414221457554791
`136/1,'41/4,1,0,0.5961990366048336
`136/1,'41/5,1,0,0.6426737567317277
`136/1,'42/1,1,0,0.6340699955467309
`136/1,'42/3,1,0,0.5901385806893052
`136/1,'42/4,1,0,0.6466847854239159
`136/1,'42/5,1,0,0.6309750861055209
`136/1,'44/1,1,0,0.6096864144980088
`136/1,'44/2,1,0,0.6148260444462342
`136/1,'44/3,1,0,0.6506241600589427
`136/1,'44/4,1,0,0.6307658852151606
`136/1,'44/5,1,0,0.6431285477807218
`136/1,'45/3,1,0,0.6662493958001204
`136/1,'45/4,1,0,0.6149332867883591
`136/1,'45/5,1,0,0.6024689061470669
`136/1,'46/2,1,0,0.6334863430210494
`136/1,'46/3,1,0,0.5959528190542682
`136/1,'46/4,1,0,0.6391385099066258
`136/1,'46/5,1,0,0.591101935286843
`136/1,'47/2,1,0,0.5956168614841384
`136/1,'47/3,1,0,0.6391427568673946
`136/1,'47/4,1,0,0.6041617866835257
`136/1,'47/5,1,0,0.6572566617494154
`136/1,'49/3,1,0,0.6610508906580608
`136/1,'49/4,1,0,0.6370111219966292
`136/1,'49/5,1,0,0.6286799622108545
`136/1,'51/1,1,0,0.6416535348709262
`136/1,'51/2,1,0,0.6597354127354129
`136/1,'51/3,1,0,0.6027581731204921
`136/1,'51/4,1,0,0.605347712923425
`136/1,'51/5,1,0,0.6156040841944733
`136/1,'54/1,1,0,0.6062257071967215
`136/1,'54/5,1,0,0.6484433950375978
`136/1,'55/1,1,0,0.581962557035021
`136/1,'55/2,1,0,0.6429797325594429
`136/1,'55/3,1,0,0.5933947013802086
`136/1,'55/4,1,0,0.6137433479027681
`136/1,'55/5,1,0,0.620932332887329
`136/1,'56/1,1,0,0.6497334115160203
`136/1,'56/2,1,0,0.5890613004815901
`136/1,'56/4,1,0,0.6252213599604902
`136/1,'58/1,1,0,0.5929944146031102
`136/1,'58/2,1,0,0.6651682933277137
`136/1,'58/3,1,0,0.5860675910241129
`136/1,'58/5,1,0,0.5812468996946496
`136/1,'59/1,1,0,0.6165239542880723
`136/1,'59/2,1,0,0.6255013885738523
`136/1,'59/3,1,0,0.5826870906870906
`136/1,'59/4,1,0,0.6594245925840128
`136/1,'59/5,1,0,0.6477144036854182
`136/1,'6/1,1,0,0.6338386717951937
`136/1,'6/3,1,0,0.6369647137618153
`136/1,'6/4,1,0,0.6417667962740424
`136/1,'61/1,1,0,0.6526953744055194
`136/1,'61/2,1,0,0.5933306157074273
`136/1,'61/3,1,0,0.6249194997166012
`136/1,'69/1,1,0,0.6105710972362383
`136/1,'69/2,1,0,0.617474722808056
`136/1,'7/2,1,0,0.5965949907650899
`136/1,'7/3,1,0,0.6269007825239707
`136/1,'70/1,1,0,0.6508369697934916
`136/1,'70/2,1,0,0.5940368933267484
`136/1,'72/1,1,0,0.6070242789952937
`136/1,'72/2,1,0,0.6326017718191631
`136/1,'72/3,1,0,0.6270695589970953
`136/1,'72/4,1,0,0.600390910035009
`136/1,'72/5,1,0,0.6506731432818389
`136/1,'74/1,1,0,0.5873960773525989
`136/1,'74/2,1,0,0.6089387172140796
`136/1,'74/3,1,0,0.5950258378229393
`136/1,'74/4,1,0,0.6021820005008411
`136/1,'74/5,1,0,0.6366954655650308
`136/1,'76/1,1,0,0.6270314371618718
`136/1,'76/2,1,0,0.6138524878235022
`136/1,'76/3,1,0,0.6117227824016535
`136/1,'76/5,1,0,0.6290612398873271
`136/1,'78/4,1,0,0.6090170398576197
`136/1,'78/5,1,0,0.628245951099498
`136/1,'8/1,1,0,0.5967367967512895
`136/1,'8/2,1,0,0.660803438107786
`136/1,'8/3,1,0,0.619114303267674
`136/1,'8/4,1,0,0.6269329301937997
`136/1,'8/5,1,0,0.6100099771404117
`136/1,'81/1,1,0,0.6017218595456583
`136/1,'81/2,1,0,0.6594166895906025
`136/1,'81/4,1,0,0.640320409984078
`136/1,'81/5,1,0,0.6175937245792317
`136/1,'83/1,1,0,0.6081945338612004
`136/1,'83/2,1,0,0.6302365653670001
`136/1,'83/3,1,0,0.620410366874135
`136/1,'83/4,1,0,0.6063961980048937
`136/1,'83/5,1,0,0.6208107222889833
`136/1,'84/1,1,0,0.657651246767189
`136/1,'84/2,1,0,0.6464994769052741
`136/1,'84/3,1,0,0.6296173649217125
`136/1,'84/5,1,0,0.6012915363022151
`136/1,'85/1,1,0,0.6541234087880766
`136/1,'85/2,1,0,0.6610000391449666
`136/1,'85/3,1,0,0.6160804600659673
`136/1,'85/4,1,0,0.622451466407988
`136/1,'85/5,1,0,0.6149439401178529
`136/1,'88/1,1,0,0.6379293964221499
`136/1,'88/2,1,0,0.5904726572407732
`136/1,'88/3,1,0,0.6026739734825165
`136/1,'88/4,1,0,0.6535594695159913
`136/1,'88/5,1,0,0.6273974399191791
`136/1,'89/1,1,0,0.6098855444072835
`136/1,'89/2,1,0,0.5919932627758714
`136/1,'89/3,1,0,0.6481636560744112
`136/1,'89/4,1,0,0.6258218641262119
`136/1,'89/5,1,0,0.6333071716260121
`136/1,'91/2,1,0,0.6206518678654455
`136/1,'91/3,1,0,0.6396524725945015
`136/1,'91/4,1,0,0.6232043672913238
`136/1,'94/1,1,0,0.6194780383331107
`136/1,'94/2,1,0,0.6280245426737181
`136/1,'94/3,1,0,0.6101119218945306
`136/1,'94/4,1,0,0.6139362886174481
`136/1,'94/5,1,0,0.5970015298710952
`136/1,'96/1,1,0,0.6106760534151837
`136/1,'96/2,1,0,0.6369492532935811
`136/1,'96/3,1,0,0.615331035688357
`136/1,'99/1,1,0,0.6128427981036676
`136/1,'99/2,1,0,0.5999685467511555
`136/1,'99/3,1,0,0.6176461123417646
`136/1,'99/4,1,0,0.5641909271619416
`136/1,'99/5,1,0,0.6267196116593524
`14/1,'1/1,1,0,0.657886042115638
`14/1,'1/2,1,0,0.6670110061704265
`14/1,'1/3,1,0,0.6326495485191137
`14/1,'1/4,1,0,0.6231946983733228
`14/1,'1/5,1,0,0.6168717273065099
`14/1,'10/1,1,0,0.6426587703056048
`14/1,'10/2,1,0,0.5756141561069097
`14/1,'10/3,1,0,0.6526677611170366
`14/1,'10/4,1,0,0.6070641333974667
`14/1,'10/5,1,0,0.5929566155798038
`14/1,'100/1,1,0,0.6179446956693334
`14/1,'100/2,1,0,0.6042010501575719
`14/1,'100/3,1,0,0.6236083760576515
`14/1,'100/4,1,0,0.6224014675608879
`14/1,'100/5,1,0,0.6121337058003725
`14/1,'101/1,1,0,0.6317404707384714
`14/1,'101/2,1,0,0.6182025093306559
`14/1,'101/3,1,0,0.6081089672538947
`14/1,'101/5,1,0,0.5883279490236012
`14/1,'102/1,1,0,0.6329107494759668
`14/1,'102/3,1,0,0.6192497368439397
`14/1,'102/4,1,0,0.6692407061537496
`14/1,'104/1,1,0,0.6222204548001647
`14/1,'104/2,1,0,0.6384805666689725
`14/1,'104/5,1,0,0.6253061469423022
`14/1,'105/1,1,0,0.6335679629012964
`14/1,'105/2,1,0,0.6320181509311944
`14/1,'105/3,1,0,0.6203850802981237
`14/1,'105/4,1,0,0.654922155675779
`14/1,'105/5,1,0,0.6420598220888076
`14/1,'106/1,1,0,0.6122247859494236
`14/1,'106/2,1,0,0.6238106234545414
`14/1,'106/3,1,0,0.6027679057389203
`14/1,'106/4,1,0,0.6120931489337286
`14/1,'106/5,1,0,0.6240758459708984
`14/1,'11/1,1,0,0.6264608617916964
`14/1,'11/2,1,0,0.6028203251956114
`14/1,'11/3,1,0,0.6440643457455052
`14/1,'11/5,1,0,0.6259422595654478
`14/1,'113/1,1,0,0.6130019475961507
`14/1,'113/2,1,0,0.6119490483243342
`14/1,'113/3,1,0,0.6267171666691908
`14/1,'113/4,1,0,0.6732105731091238
`14/1,'113/5,1,0,0.6307641017061306
`14/1,'12/1,1,0,0.6277496352278963
`14/1,'12/2,1,0,0.6196771784308016
`14/1,'12/3,1,0,0.6211326036948226
`14/1,'12/4,1,0,0.6125919856903839
`14/1,'12/5,1,0,0.6463672613794658
`14/1,'124/1,1,0,0.6421177959421779
`14/1,'124/2,1,0,0.6210082617328995
`14/1,'124/3,1,0,0.6284877806037226
